DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2020-Q2,791.7,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2020-Q3,794,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2020-Q4,796.2,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2021-Q1,798.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2021-Q2,800.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2021-Q3,802.3,NUM,3,,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2021-Q4,804.5,NUM,3,r,
ABS:RES_DWELL_ST(1.0.0),4,4,Q,2022-Q1,806.5,NUM,3,p,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2011-Q3,379.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2011-Q4,384.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2012-Q1,377.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2012-Q2,378.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2012-Q3,375.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2012-Q4,375.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2013-Q1,379.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2013-Q2,379.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2013-Q3,383.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2013-Q4,396.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2014-Q1,402.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2014-Q2,402.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2014-Q3,402,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2014-Q4,412.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2015-Q1,414.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2015-Q2,412.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2015-Q3,418.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2015-Q4,421.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2016-Q1,425.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2016-Q2,423.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2016-Q3,424.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2016-Q4,433.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2017-Q1,439.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2017-Q2,437.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2017-Q3,442.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2017-Q4,449.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2018-Q1,452.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2018-Q2,449.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2018-Q3,451.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2018-Q4,459.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2019-Q1,457.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2019-Q2,454.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2019-Q3,452.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2019-Q4,470.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2020-Q1,465.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2020-Q2,467.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2020-Q3,482.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2020-Q4,503.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2021-Q1,520.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2021-Q2,544.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2021-Q3,575.3,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2021-Q4,620.8,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,4,Q,2022-Q1,656.1,AUD,3,p,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2011-Q3,547.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2011-Q4,561.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2012-Q1,553,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2012-Q2,552.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2012-Q3,542.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2012-Q4,564.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2013-Q1,543.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2013-Q2,564.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2013-Q3,550.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2013-Q4,573,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2014-Q1,563,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2014-Q2,568.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2014-Q3,569.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2014-Q4,582.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2015-Q1,586.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2015-Q2,591.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2015-Q3,593.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2015-Q4,611.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2016-Q1,595.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2016-Q2,611.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2016-Q3,611.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2016-Q4,641.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2017-Q1,644.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2017-Q2,649.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2017-Q3,646.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2017-Q4,670.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2018-Q1,674.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2018-Q2,679.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2018-Q3,674.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2018-Q4,678.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2019-Q1,670.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2019-Q2,668.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2019-Q3,673.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2019-Q4,707,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2020-Q1,701.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2020-Q2,717.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2020-Q3,736.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2020-Q4,771.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2021-Q1,829.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2021-Q2,901.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2021-Q3,927.3,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2021-Q4,1000.5,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,8,Q,2022-Q1,1028,AUD,3,p,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2011-Q3,1453495,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2011-Q4,1442134.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2012-Q1,1476077.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2012-Q2,1492911,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2012-Q3,1476006.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2012-Q4,1528154.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2013-Q1,1552038.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2013-Q2,1585437.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2013-Q3,1628519.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2013-Q4,1707531.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2014-Q1,1741296.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2014-Q2,1799223.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2014-Q3,1853723.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2014-Q4,1938962.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2015-Q1,2016629.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2015-Q2,2146492.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2015-Q3,2234562.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2015-Q4,2228708.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2016-Q1,2230779.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2016-Q2,2309797.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2016-Q3,2385952.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2016-Q4,2500698,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2017-Q1,2590432.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2017-Q2,2664000.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2017-Q3,2649161,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2017-Q4,2687333.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2018-Q1,2677793.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2018-Q2,2650287.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2018-Q3,2610577,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2018-Q4,2555303.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2019-Q1,2504749.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2019-Q2,2524177.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2019-Q3,2645184.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2019-Q4,2721441,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2020-Q1,2766544.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2020-Q2,2753285.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2020-Q3,2851877.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2020-Q4,2995002.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2021-Q1,3186759.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2021-Q2,3329936.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2021-Q3,3682589.9,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2021-Q4,3853293,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,1,Q,2022-Q1,3887705.2,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2011-Q3,490.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2011-Q4,486.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2012-Q1,488.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2012-Q2,489.9,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2012-Q3,486.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2012-Q4,496.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2013-Q1,501.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2013-Q2,508.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2013-Q3,515.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2013-Q4,532.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2014-Q1,539.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2014-Q2,547.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2014-Q3,553.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2014-Q4,568.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2015-Q1,579.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2015-Q2,600.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2015-Q3,611,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2015-Q4,611.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2016-Q1,609.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2016-Q2,619.5,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2016-Q3,628.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2016-Q4,651.6,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2017-Q1,665,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2017-Q2,678.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2017-Q3,676.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2017-Q4,689.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2018-Q1,688,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2018-Q2,681.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2018-Q3,671.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2018-Q4,661.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2019-Q1,646,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2019-Q2,649.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2019-Q3,668.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2019-Q4,686.8,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2020-Q1,694.7,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2020-Q2,689.4,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2020-Q3,709.2,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2020-Q4,744,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2021-Q1,786.3,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2021-Q2,825.1,AUD,3,,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2021-Q3,880.4,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2021-Q4,925.3,AUD,3,r,
ABS:RES_DWELL_ST(1.0.0),5,AUS,Q,2022-Q1,941.9,AUD,3,p,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2011-Q3,1121374.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2011-Q4,1114587.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2012-Q1,1104613.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2012-Q2,1110654.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2012-Q3,1097055.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2012-Q4,1125573,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2013-Q1,1142076.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2013-Q2,1158047,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2013-Q3,1191081.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2013-Q4,1231196.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2014-Q1,1250934.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2014-Q2,1263274.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2014-Q3,1280297.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2014-Q4,1326304,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2015-Q1,1368593.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2015-Q2,1436824.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2015-Q3,1470622.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2015-Q4,1496241.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2016-Q1,1509833.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2016-Q2,1543407.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2016-Q3,1582786.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2016-Q4,1661587.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2017-Q1,1723554.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2017-Q2,1803221.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2017-Q3,1799526.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2017-Q4,1883283.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2018-Q1,1882921.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2018-Q2,1878860.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2018-Q3,1837547.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2018-Q4,1824128.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2019-Q1,1766029.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2019-Q2,1795132.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2019-Q3,1869370.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2019-Q4,1968554.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2020-Q1,2008574.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2020-Q2,1985268.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2020-Q3,2028903.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2020-Q4,2146190.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2021-Q1,2275036.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2021-Q2,2418940.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2021-Q3,2517530.3,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2021-Q4,2635859.2,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),2,2,Q,2022-Q1,2657878.9,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2011-Q3,30010.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2011-Q4,30183.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2012-Q1,31311.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2012-Q2,31021,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2012-Q3,31239.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2012-Q4,31452.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2013-Q1,32092.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2013-Q2,32040.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2013-Q3,32310.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2013-Q4,32358.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2014-Q1,32256.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2014-Q2,32415.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2014-Q3,32044.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2014-Q4,32070.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2015-Q1,31479.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2015-Q2,31268.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2015-Q3,30539.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2015-Q4,30076.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2016-Q1,29559.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2016-Q2,28570.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2016-Q3,28261.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2016-Q4,29448.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2017-Q1,29037.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2017-Q2,28222.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2017-Q3,28819.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2017-Q4,29298.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2018-Q1,29109.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2018-Q2,28336.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2018-Q3,28444.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2018-Q4,28555,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2019-Q1,28268.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2019-Q2,27875.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2019-Q3,29088,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2019-Q4,28100.9,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2020-Q1,28310.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2020-Q2,28114.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2020-Q3,29955.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2020-Q4,31636.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2021-Q1,33218.7,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2021-Q2,33061.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2021-Q3,34794.3,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2021-Q4,35221.5,AUD,6,r,
ABS:RES_DWELL_ST(1.0.0),3,5,Q,2022-Q1,36255.3,AUD,6,p,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2011-Q3,4835.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2011-Q4,4972.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2012-Q1,4870,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2012-Q2,4770.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2012-Q3,4687.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2012-Q4,4789,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2013-Q1,4807.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2013-Q2,4689.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2013-Q3,4656.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2013-Q4,4831.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2014-Q1,4806.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2014-Q2,4918.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2014-Q3,4797.5,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2014-Q4,4720.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2015-Q1,4803.3,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2015-Q2,4947.2,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2015-Q3,4985.4,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2015-Q4,4911.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2016-Q1,4803,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2016-Q2,4970.6,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2016-Q3,5015.8,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2016-Q4,5145.1,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2017-Q1,5262,AUD,6,,
ABS:RES_DWELL_ST(1.0.0),3,6,Q,2017-Q2,5292,AUD,6,,
